,doc_sentiments,documents,zone_sentiments
0,2.5769617706237424,"['Joe Biden Announces 2020 Run for President', ' After Months of Hesitation', 'Former Vice President Joseph R. Biden Jr. announced Thursday that he would seek the Democratic nomination to challenge President Trump in 2020', ' casting ...']","[0.38095238095238093, 0, 0.11267605633802817, 2.0833333333333335]"
1,1.3826923076923077,"['Joe Biden Is a Disaster Waiting to Happen', 'Joe Biden just announced his candidacy for president. Of all the terrible candidates vying for the Democratic nomination', ' he is the worst. Joe Biden gives a ...']","[0, 0.7416666666666667, 0.6410256410256411]"
2,-0.1129032258064516,"['What Should We Make of Joe Biden?', 'Ten smart women tell us what they think of his “tactile” style', ' and whether it disqualifies him for a 2020 run.']","[0, -0.1129032258064516, 0]"
3,0.32244729226953284,"['Joe Biden’s Long History Shadows 2020 Bid', 'If Joe Biden enters the presidential race', "" he's betting he can appeal to a silent majority in the party that values experience and feels overlooked by its vocal"", ' ...']","[0, 0.3902439024390244, -0.06779661016949157, 0]"
4,0.2149364406779661,"['Joe Biden Will Announce His Presidential Campaign Next Week', "" Unless He Doesn't"", ' But He Probably Will', 'Former Vice President Joe Biden has recorded a video near his childhood home that will launch the third attempt at the Democratic presidential nomination in ...']","[0.2711864406779661, 0, 0, -0.056249999999999994]"
5,0.2992700729927007,"['Joe Biden Is Not Helping', 'In the first presidential election season since Democrats elected a black man as president twice and nominated a woman for the first time', ' a white man with a ...']","[0, 0.2992700729927007, 0]"
6,1.2712920128208234,"['Joe Biden Announces He Will Run for President in 2020', ""WASHINGTON - It's been rumored for months"", "" but now former vice president Joe Biden says he's officially running for president. The announcement was made ...""]","[0.3018867924528302, 0.6097560975609756, 0.35964912280701755]"
7,1.9391891891891893,"['Joe Biden Jokes About Hugging in a Speech', ' Then Offers a Mixed Apology', 'WASHINGTON — Joseph R. Biden Jr. on Friday twice jokingly referred to complaints from several women that he had made them uncomfortable with his ...']","[0, 0, 1.9391891891891893]"
8,0.41379310344827586,"['Joe Biden’s Campaign Announcement Video', ' Annotated', ""The former vice president's announcement video was broad and oratorical. Notably absent"", ' policy', ' biography', ' ideology.']","[0, 0, 0.41379310344827586, 0, 0, 0]"
9,0.4950766747376917,"['Joe Biden Plans to Close Foundation When He Enters 2020 Race', 'Joseph R. Biden Jr. plans to wind down his personal charity', ' the Biden Foundation', ' when he enters the 2020 presidential race', ' people briefed on the ...']","[0.26666666666666666, -0.15254237288135594, 0, 0.38095238095238093, 0]"
10,0.8123218245169465,"['Joe Biden announces 2020 presidential run', ""Former Vice President Joe Biden -- one of the remaining high-profile holdouts in a crowded field of Democrats vying to be their party's nominee -- has ...""]","[0.3902439024390244, 0.42207792207792205]"
11,0.4203621581670362,"['Joe Biden steps on his ‘I get it’ message', ""Joe Biden still doesn't get it"", "" said longtime women's rights activist Shaunna Thomas. After offering three explanations in a week in response to at least three ...""]","[0.6097560975609756, 0, -0.1893939393939394]"
12,0.1291208791208791,"['When Obama Talked Biden Out of Running for President', 'Barack Obama stood in the Rose Garden', "" watching Joe Biden announce that he wasn't going to run for president—exactly what he wanted and had helped ...""]","[0.3076923076923077, 0, -0.1785714285714286]"
13,-0.1906354515050167,"['Joe Biden kicks off 2020 presidential campaign', 'Former Vice President Joe Biden kicked off his presidential campaign for the 2020 election in Pittsburgh', ' telling constituents if he is going to defeat Trump', "" it's ...""]","[0.34782608695652173, 0.15384615384615385, -0.6923076923076923, 0]"
14,0.5362637362637362,"['Voters react to Joe Biden entering presidential race', ""CNN's Randi Kaye sits down with a group of Democratic voters to discuss former Vice President Joe Biden entering the 2020 presidential race.""]","[0.3076923076923077, 0.22857142857142856]"
15,-1.1535714285714287,"['The Joe Biden Media Frenzy', 'Once again', ' journalists are giving in to their own worst instincts.']","[0, -1.6, 0.44642857142857145]"
16,-4.332040508511097,"['Joe Biden’s path to White House victory — or defeat', 'The former vice president is expected to join the White House race any day now', ' and it could go one of two ways', ' He could ride his well-known name and ...']","[-1.9803921568627452, 0.41025641025641024, 0, -2.761904761904762]"
17,0.16417910447761194,"['PROFILE', ' Joe Biden', 'Watch our FULL interview with Joe Biden on September 2', ' 2019', ' The following synopsis is from the Joe Biden for President website', ' It all starts in a little house ...']","[0, 0, 0, 0, 0.16417910447761194, 0]"
18,0.8935687750277415,"['Joe Biden launches his 2020 presidential campaign', 'Former Vice President Joe Biden formally kicked off his 2020 presidential campaign on Thursday', ' ending months of speculation about whether or not he would ...']","[0.32653061224489793, 0.1702127659574468, 0.3968253968253968]"
19,0.8825503355704698,"['Former vice president Joe Biden jumps into 2020 White House race', 'The former vice president took direct aim at President Donald Trump and declared that “we are in the battle for the soul of this nation.”. Maine news', ' sports ...']","[0.5, 0.3825503355704698, 0]"
20,-0.35555555555555557,"['For Joe Biden', ' Charlottesville defines the Trump presidency', ""In the opening seconds of Joe Biden's video announcing his candidacy for the presidency"", ' he mentions a city that for many has come to define President ...']","[0, -0.35555555555555557, 0, 0.0]"
21,-0.03081232492997199,"['Biden', ' Time to ‘take back’ the country', 'BOSTON — Joe Biden said on Thursday that it was time to “take back” the country and treat the middle class with respect', ' as the former vice president warms up ...']","[0, 0, -0.4117647058823529, 0.38095238095238093]"
22,4.151753597122302,"[""California voters shrug at controversy over Joe Biden's behavior"", '(CNN) WARNING', ' This story contains graphic language. The question of whether allegations of unwanted touching against former Vice President Joe Biden ...']","[2.28125, 0, 1.870503597122302]"
23,-0.48979591836734687,"['Video', ' Joe Biden focuses on Trump’s comments after Charlottesville in announcing 2020 candidacy', 'Your browser does not currently recognize any of the video formats available. Click here to visit our frequently asked questions about HTML5 video.']","[0, 0, -0.48979591836734687]"
24,1.7902097902097902,"['Watch Joe Biden 2020 presidential announcement video', ""The Trump era is burnishing Joe Biden's strengths and downplaying his weaknesses. That makes his 2020 presidential run his most viable one yet.""]","[0.3076923076923077, 1.4825174825174825]"
25,-4.128205128205129,"['Joe Biden', ' supporters say he’s electable', ' some colleagues are cautious', 'Rep. Cedric Richmond makes the case for Biden', "" but House Majority Whip James Clyburn says there's a lot of race left to run.""]","[0, -4.333333333333334, 0, 0, 0.20512820512820512]"
26,2.047857704402516,"['Elizabeth Warren and Joe Biden have a history. It’s complicated.', ""Sen. Elizabeth Warren and Joe Biden could find themselves sharing a Democratic presidential primary debate stage this summer. It wouldn't be the first time ...""]","[1.890625, 0.15723270440251574]"
27,-0.08916827852998066,"[""Joe Biden resumes role as one of nation's top eulogists"", 'COLUMBIA', ' S.C. (AP) — On the cusp of an expected White House run', "" Joe Biden is returning to a familiar role this week as the one of the nation's top eulogists.""]","[-0.16363636363636364, 0, 0, 0.07446808510638298]"
28,1.701433633290741,"['Biden', "" 'I'm not sorry for anything that I have ever done' | TheHill"", ""Former Vice President Joe Biden said Friday that he's not sorry for his past actions that some women have said made them uncomfortable"", "" but that he's sorry he ...""]","[0, 0.4098360655737705, 0.3656716417910446, 0.9259259259259259]"
29,1.0426940639269406,"[""Biden to campaign as extension of Obama's political movement"", 'BLUFFTON', "" S.C. (AP) — Joe Biden is finalizing the framework for a White House campaign that would cast him as an extension of Barack Obama's presidency ...""]","[0.8166666666666667, 0, 0.226027397260274]"
30,1.5054179566563468,"[""Has Joe Biden's US presidential bid ended before it began? – video explainer"", 'In the past week Joe Biden has been the subject of damaging news reports after two women accused the former US vice-president of inappropriate behaviour.']","[0.3289473684210526, 1.1764705882352942]"
31,0.0,"['The Real Joe Biden Decision', 'At some point soon', ' Joe Biden is going to have to make two decisions. The first is whether he wants to run for the Democratic nomination. The second is whether ...']","[0, 0, 0]"
32,-0.96,"['Joe Biden And The Male Apology', 'If Joe Biden wants to win', ' writes Steve Almond', ' he needs to start acting like the leader of a party that pushes not only for equal opportunity', ' but equal ...']","[0, -0.36, 0, -0.6, 0]"
33,-1.6406926406926408,"['The Two-Biden Problem', ""Is the former vice president a far-seeing progressive or a centrist creep? He's both"", "" and he's only going to win in 2020 if he figures out how to explain that ...""]","[0, -1.523809523809524, -0.11688311688311688]"
34,-0.18518518518518523,"['Open Internet Advocates Should Meet Joe Biden With Skepticism', ""Net neutrality hasn't been a major point of contention within the Democratic party. Most politicians under the party's banner have supported measures meant to ...""]","[0, -0.18518518518518523]"
35,0.05555555555555555,"['Joe Biden’s Early Polling Lead Is Powered By Women', 'The former vice president is polling better with women than men in Iowa and New Hampshire.']","[0, 0.05555555555555555]"
36,0.6980765132139811,"['Unlike His Rivals', ' Biden Sees Trump as an Aberration', ""The key word in Joe Biden's announcement video is aberrant. If Donald Trump serves only one term"", ' Biden declares', ' “I believe history will look back on four ...']","[-0.9411764705882353, 0.2647058823529412, 0.6354166666666666, 0, 0.7391304347826086]"
37,-0.45962732919254656,"[""Watch Biden's video statement on personal space"", 'Former Vice President Joe Biden released a video on Twitter and said he will be ""more mindful about respecting personal space in the future."" The video comes ...']","[0, -0.45962732919254656]"
38,1.0632988435788193,"['How The Bidens Earned More Than $3 Million While They Were In The White House', 'During the eight years that Joe Biden served as vice president', ' he and his wife Jill earned about $3.1 million', ' according to a Forbes analysis of their tax returns.']","[0, 0.5161290322580645, 0, 0.5471698113207547]"
39,1.5328311276118454,"['Joe Biden Touts Middle Class', ' Unions in First Campaign Rally', 'Former Vice President Joe Biden', "" who's considered a 2020 front-runner"", "" touted restoring America's middle class and strengthening unions Monday in his first ...""]","[0, 0, 0.5161290322580645, 0.43243243243243246, 0.5842696629213483]"
40,-1.741991341991342,"[""Joe Biden's First Fundraiser Rife With Lobbyists and GOP Donors"", 'Joe Biden', ' like other Democratic candidates', ' pledged not to take lobbyist money', ' but his first fundraiser will be rife with cash from corporate interests.']","[0, 0, -0.48484848484848486, -0.2571428571428571, -1.0]"
41,0.5829986613119142,"['Joe Biden Speaks To Pittsburgh Union Members', ' Kicks Off His Presidential Campaign', 'Joe Biden kicked off his presidential campaign with a pitch to union voters in Pittsburgh. Democrats need to win over middle class white voters to make a play for ...']","[0, 0.4444444444444444, 0.13855421686746988]"
42,-0.06785635602555629,"['Obama fundraiser and former hedge fund executive Eric Mindich plans to help Joe Biden in 2020 campaign', 'Eric Mindich', "" a former hedge fund executive who helped raise money for Barack Obama's White House runs"", ' plans to help former Joe Biden raise cash for the ...']","[0.1568627450980392, 0, -0.2247191011235955, 0]"
43,0.5908414502164503,"[""How Might Joe Biden Fare in North Carolina's Democratic Primary?"", 'WASHINGTON', ' D.C. -- Former Vice President Joe Biden threw his hat into the ring Thursday', ' becoming the 20th Democratic candidate in the race for president.']","[0.140625, 0, 0.2077922077922078, 0.24242424242424243]"
44,-0.36956521739130443,"['The Power of Joe Biden’s Personal Appeal in the Rust Belt', ""At Joe Biden's kickoff rally"", ' in Pittsburgh on Monday', "" the long line that stretched around the Teamsters' union hall"", ' snaking downhill past newly desirable row ...']","[0, 0, 0, 0, -0.36956521739130443]"
45,-0.375,"['Not your average Joe', 'Joe Biden', "" Delaware's most famous adopted son and the highest U.S. political officeholder in state history"", ' may not be done making history after all.']","[0.0, 0, -0.375, 0]"
46,1.984900542495479,"['Joe Biden is leading the polls. But his other presidential bids were disasters.', '“Today', ' I announce my candidacy for president of the United States of America', '” said Joe Biden', ' the 44-year-old junior senator from Delaware', ' standing before ...']","[0.5063291139240506, 0, 0.22857142857142856, 0, 0, 1.25]"
47,0.1,"['Biden raises $6.3 million in the first 24 hours of his 2020 campaign', ""It's the highest first-day figure of any of the 20 Democrats who have launched campaigns to challenge President Donald Trump for the White House in the 2020 ...""]","[0, 0.1]"
48,3.599047619047619,"['Joe Biden 2020', "" How CBS News covered Joe Biden's first presidential announcement on June 9"", ' 1987', '""He is criticized by some in his party for being the senator of themes', ' not substance', '"" CBS News\' Lem Tucker described the then-44-year-old.']","[0, 0.21333333333333335, 0, 3.1, 0.2857142857142857, 0]"
49,1.0501006501006498,"['Biden and Obama’s ‘Odd Couple’ Relationship Aged Into Family Ties', 'Four years ago', ' Barack Obama gently discouraged him from running for president', "" but Joseph R. Biden Jr. is back and presenting himself as Mr. Obama's ...""]","[-0.7538461538461538, 0, 1.3174603174603172, 0.4864864864864865]"
50,-0.35555555555555557,"['Poll suggests he’s a frontrunner', ' but how will a Joe Biden candidacy play in SC?', 'A poll of SC voters suggest Joe Biden would enter the 2020 race a frontrunner', ' but will likely face questions about his age', ' more moderate record and recent ...']","[0, 0, 0, -0.35555555555555557, 0]"
51,2.050051282051282,"['Elizabeth Warren vs. Joe Biden has been a grudge match since 2005', 'The fight that defines Warren vs. Biden', ' A battle over a landmark bankruptcy bill brought her directly into conflict with a key Democratic rival for the White House.']","[0.6923076923076923, -0.41025641025641024, 1.7680000000000002]"
52,-1.0374999999999999,"['Cuomo Ready to Assist Pal Joe Biden in White House Run', ""People close to Gov. Andrew Cuomo expect he'll be far more involved in helping Joe Biden's presidential campaign than he was in supporting Hillary Clinton's ...""]","[0, -1.0374999999999999]"
53,-0.08105263157894749,"['‘Bring it on’', ' Biden and Sanders teams kick off debate over Medicare-for-all', 'Joe Biden on Monday endorsed a public option that would allow all Americans to buy into a Medicare-like health insurance plan', ' as allies of both the former vice ...']","[0, 0, -1.1600000000000001, 1.0789473684210527]"
54,-0.5276679841897235,"['Biden Spanish-language ad becomes ‘hot mess’', 'In the run-up to his expected presidential campaign announcement', "" former Vice President Joe Biden's supporters cut a Spanish-language ad in South Florida ...""]","[0.36363636363636365, 0.25, -1.1413043478260871]"
55,-0.24437800456476172,"['NEW', ' Joe Biden in terrific shape', ' could visit Florida in May', ' brother says', 'Former Vice President Joe Biden', ' who launched his 2020 campaign for president on Thursday', ' should visit Florida soon', ' says his brother in Palm Beach County.']","[0, -1.9642857142857142, 0, 0.6923076923076923, 0.5161290322580645, 0.2807017543859649, 0, 0.23076923076923078]"
56,-0.20175438596491227,"[""Joe Biden's New Campaign Video Is Kind of Awkward"", ""America isn't a country but a series of vaguely positive things in Joe Biden's presidential campaign announcement.""]","[0, -0.20175438596491227]"
57,0.2682926829268293,"['Joe Biden And The Rhetoric Of Restoration', 'Congress should frame its actions', ' not as investigating or impeaching Trump', ' but helping restore the idea of America.']","[0, 0, 1.4634146341463414, -1.1951219512195121]"
58,-0.38862214462389055,"[""Our country 'was built by the great American middle class' Biden tells Pittsburgh rally"", ""There was so much focus on union workers at Joe Biden's first campaign rally on Monday that they all got their own special red wristbands and an exclusive ...""]","[-0.28735632183908044, -0.10126582278481013]"
59,0.425,"['Biden voted with the NRA when the Senate', ' and the nation', ' were very different', 'Former Vice President Joe Biden once voted for the Firearm Owners Protection Act', ' which allowed for the sale of guns across state lines.']","[0, 0, 0, 0.425, 0]"
60,1.424247596290607,"[""Joe Biden announces he's running for President in 2020 | McClatchy Washington Bureau"", 'Former vice president Joe Biden announced his candidacy for president on April 25', ' 2019. In it', "" he rebuked President Trump's Charlottesville response and ...""]","[0.19047619047619047, 0.3950617283950617, 0, 0.8387096774193549]"
61,0.9685032461835408,"[""Joe Biden team blasts 'right-wing trolls' amid scrutiny over behavior toward women"", 'Aides to Joe Biden struck a more aggressive tone on Monday as the former vice president faced scrutiny over his past behavior toward women.']","[-0.3048780487804878, 1.2733812949640286]"
62,-2.1401008827238335,"['Cindy McCain responds to report her family supports Biden in 2020', "" has 'no intention' to get involved"", 'Cindy McCain tweeted on Wednesday afternoon to respond to a report that the McCain family would support Joe Biden in 2020.']","[-1.7384615384615385, 0, -0.4016393442622951]"
63,2.4897687280040217,"['On the Trail', ' Biden coming to New Hampshire in May and his friends are waiting', ""Joe Biden's presidential campaign announcement was both long expected and much anticipated.The former vice president's upcoming May 13-14 trip to New ...""]","[2.083333333333333, 0.13846153846153847, 0.2679738562091503]"
64,0.7544382707683968,"['Joe Biden Announces Presidential Run on Twitter', 'Former Vice President Joe Biden has officially announced he is joining the crowded Democrat field vying for the 2020 presidnetial nomination. The longtime...']","[0.3404255319148936, 0.4140127388535032]"
65,-0.9436619718309859,"['Biden’s Plan', ' All Aboard the Obama Nostalgia Train', 'As the Democratic party moves to the left', ' Joe Biden is banking on the Obama bubble', ' hoping that his support among centrists who favor former President ...']","[0, 0, 0, 0, -0.9436619718309859]"
66,-0.3370295244534596,"['Column', ' Joe Biden is the white male savior we’ve finally outgrown', 'Some of us have to be oppressed to keep giving the old guard of white male protectors', ' and our mythos', ' a fix of heroism.']","[0, -0.6206896551724138, 0.10588235294117647, 1.0666666666666667, -0.8888888888888888]"
67,0.0,"['What Joe Biden Has Said About Anita Hill Over the Years', 'Joseph R. Biden Jr. said this week that he takes “responsibility” for the way Anita Hill was treated when she testified in the 1991 confirmation hearings for Justice ...']","[0, 0]"
68,-0.05833333333333336,"['Jill Biden', ' Why I Was Initially Reluctant to Marry Joe Biden | Time', 'The first time Joe proposed', ' he simply said', "" “I want us to get married.” It wasn't a big deal — just an ordinary conversation on an ordinary day. I already knew ...""]","[0, 0, 0, 0, -0.05833333333333336]"
69,0.04402515723270441,"[""Is Joe Biden Too Centrist For Today's Democratic Party?"", ""A lot of energy and media coverage of the 2020 Democratic field is focused on the far left-wing. But is that where most Democratic voters are? That's a key ...""]","[0, 0.04402515723270441]"
70,0.09948683392079627,"['Joe Biden stopped for ice cream during his first Iowa campaign swing. Of course.', 'MONTICELLO', ' Ia. — Former vice president Joe Biden ordered his ice cream in a cone with a twist Tuesday', ' as he made an unannounced stop for soft serve at ...']","[-0.225, 0, 0.6263736263736265, -0.30188679245283023]"
71,1.1088435374149659,"[""Joe Biden's Record On Privacy May Give Democrats Pause"", ""While 2020 Democratic contender Joe Biden hasn't announced an official stance on hot-button tech issues like breaking up Big Tech or net neutrality"", ' his.']","[0, 1.1088435374149659, 0]"
72,-0.46153846153846156,"['New poll shows Joe Biden as the leading 2020 Democratic candidate', 'The latest USC Dornsife/L.A. Times poll has former Vice President Joe Biden as the leading 2020 Democratic candidate. The poll also indicated a lukewarm ...']","[-0.6153846153846154, 0.15384615384615385]"
73,0.8766060886676699,"['Joe Biden should worry about the competition he faces', 'David Gergen has been a White House adviser to four presidents and is a senior political analyst at CNN. He is a professor of public *service* and the founding ...']","[0.4716981132075472, 0.4049079754601227]"
74,0.4879227053140096,"['Joe Biden Announces Presidential Run', 'Another candidate has joined the growing list of Democrats running for president. Former Vice President Joe Biden is the latest Democrat to announce his plan ...']","[0.4444444444444444, 0.04347826086956521]"
75,-2.349155799588195,"['Your Average American Joe', ""Joe Biden's father led the high life as a young man"", ' yachts', ' fast cars', ' polo. But his fortunes ran out', ' thanks to a few bad business deals. Eventually', ' he got a job ...']","[0.64, 0.0, 0, -1.6, -1.5806451612903225, 0.19148936170212766, 0]"
76,0.7770762506070908,"['Joe Biden Spotted in Scranton', 'SCRANTON', ' Pa. — Former Vice President Joe Biden made a stop in his old hometown on Thursday. A homeowner in Scranton confirmed to Newswatch 16 that ...']","[0.5517241379310345, 0, 0.22535211267605634]"
77,9.336788540560592,"['Joe Biden', "" I'm not sorry for any of my intentions"", 'Former Vice President Joe Biden', "" responding to allegations of inappropriately violating women's space"", ' apologized for not understanding more', ' but says he is ...']","[0, 0.6410256410256411, 0.5161290322580645, 7.521739130434783, 0.6578947368421052, 0]"
78,0.09876543209876543,"['Joe Biden on handling of Anita Hill during Clarence Thomas hearings', "" 'I take responsibility'"", ""Former Vice President and 2020 presidential candidate Joe Biden said he takes “responsibility” for Anita Hill's treatment when she testified before the Senate ...""]","[0, 0, 0.09876543209876543]"
79,2.0126262626262625,"[""Joe Biden's 2020 Ukrainian nightmare"", ' A closed probe is revived | TheHill', ""Biden persuaded Ukraine to fire its prosecutor while he was investigating a natural gas firm that employed Biden's son on its board.""]","[2.5, -0.5555555555555556, 0.06818181818181818]"
80,0.8643867924528301,"['Meet 2020 Democratic presidential candidate Joe Biden', ""Joe Biden is back on the campaign trail. Here's a quick look at the 2020 presidential contender.""]","[0.3018867924528302, 0.5624999999999999]"
81,0.6609514983008958,"['Biden', "" Congress would have 'no alternative' to impeachment if Trump blocked Mueller probe"", 'Joe Biden argued in a new interview that Congress would have ""no alternative"" but to begin impeachment proceedings against Donald Trump if the President ...']","[0, 0.2891566265060241, 0.37179487179487175]"
82,-0.7558175137783221,"['The Atlantic Politics & Policy Daily', ' Joe for Broke', 'The former vice president is running for president—but last time around', ' President Obama favored Hillary Clinton. Plus', ' The acting White House chief of staff ...']","[0.25, 0, 0.4507042253521127, -1.4565217391304348, 0]"
83,0.9615384615384617,"[""Biden's Campaign Kickoff Claims"", 'Former Vice President Joe Biden kicked off his third campaign for president with a speech in Pittsburgh that contained a few false and misleading statements', '.']","[0, 0.9615384615384617, 0]"
84,-0.9395319418089816,"['Biden calls for $15 minimum wage', ' public-option health plan in first campaign speech', 'Former Vice President Joe Biden endorsed a $15-an-hour federal minimum wage and an option for anyone to buy into Medicare in his first 2020 presidential...']","[0, -0.3137254901960784, -0.6258064516129032]"
85,0.8148267526188557,"['Joe Biden spotted in hometown of Scranton with camera crew ahead of possible 2020 run', ""Here's a clue Joe Biden might be moving forward with a possible 2020 presidential run"", ' The former vice president was spotted on Thursday in his hometown of ...']","[0.18823529411764706, 0.18823529411764706, 0.4383561643835616]"
86,2.4786184210526314,"['Joe Biden and the Apologies That Weren’t', 'Politicians can make mistakes. People should be allowed to evolve. But first', "" they have to say they're sorry.""]","[0, 1.6973684210526314, 0.78125]"
87,2.3302700348432053,"[""Joe Biden's handling of Anita Hill hearing re-emerges with latest controversy"", ""Former Vice President Joe Biden's efforts to fend off criticism about his touchy"", ' intimate style with women has renewed scrutiny of his leadership in 1991 when ...']","[1.5714285714285714, 2.1125, -1.3536585365853657]"
88,-1.932142857142857,"['Joe Biden', ' Elizabeth Warren and other 2020 hopefuls rush to secure union support as they woo workers in Democratic primary', 'Joe Biden and other 2020 Democratic presidential contenders are trying to secure crucial support from labor unions as they try to challenge President Donald ...']","[0, -1.482142857142857, -0.45000000000000007]"
89,0.0,"['Joe Biden Looms', ' but Bernie Sanders Is Running His Own Race', 'The Vermont senator has been the front-runner in early campaigning', "" but Mr. Biden's expected entry could change that. Mr. Sanders is not likely to care.""]","[0, 0, 0, 0.0]"
90,8.060088287121948,"['Joe Biden’s handling of Anita Hill’s harassment allegations clouds his presidential prospects', 'Joe Biden', ' preparing to enter the 2020 presidential race', ' has spent years trying to make amends for his handling of the Anita Hill sexual harassment allegations.']","[4.279569892473118, 0, 0.34782608695652173, 3.432692307692308]"
91,0.5144679881521986,"['Late-Night Hosts on Joe Biden Massage Claims Amid 2020 Prez Bid', 'Joe Biden finally announced his presidential bid Thursday', "" and late-night hosts Trevor Noah ('The Daily Show') and Jimmy Fallon ('The Tonight Show') were ...""]","[0.14285714285714285, 0.2807017543859649, 0.09090909090909091]"
92,0.0,"['Biden', 'Sanders', ' and Trump are All in Their 70s', 'For decades', "" the Democrats' path to the presidency has been about offering something new. But the two front-runners are among the oldest candidates ever.""]","[0, 0, 0, 0, 0]"
93,-1.2345722300140254,"['Biden Has Successfully Goaded Trump', ' Which Is Exactly What He Needs to Do', ""The more the conversation surrounding Joe Biden's candidacy is about him vis-à-vis President Donald Trump than him vis-à-vis"", ' say', ' Anita Hill', ' the better for Joe ...']","[0, 0, 0.33064516129032256, 0, 0, -1.565217391304348]"
94,0.3081168831168831,"['Happening Today', ' Joe Biden', ' Putin-Kim', ' Measles', ' Screen Time', ' R. Kelly', ' Britney Spears', 'Get the top headlines of the day in your morning briefing from NBC 4 New York', ' Monday through Friday. Sign up for our newsletter here. Former VP Joe Biden ...']","[0, 0, 0, 0, 0, 0, 0, -0.11688311688311688, 0.425]"
95,3.167741935483871,"['Joe Biden at Penn opioid forum', "" 1980s crime bill 'big mistake'"", 'PHILADELPHIA — Former Vice President Joe Biden on Thursday once again expressed regret for the 1980s crime bill he cosponsored and said better security ...']","[0, 2.903225806451613, 0.264516129032258]"
96,-1.060126582278481,"['Schneider', ' How I (inadvertently) helped Joe Biden ruin his first White House run | TheHill', ""Kinnock's video remains the most powerful political broadcast I have ever seen.""]","[0, -0.25, -0.810126582278481]"
97,-0.8503703703703704,"[""New York Gov. Cuomo says Biden 'can actually get something done' if he wins"", 'New York Gov. Andrew Cuomo publicly threw his support behind Democratic hopeful Joe Biden on Tuesday', ' knocking others in the party by saying Democratic ...']","[-0.33333333333333337, -0.98, 0.46296296296296297]"
98,0.2372219825050014,"[""At Fritz Hollings' funeral"", ' Joe Biden returns to a familiar role', ' eulogist', 'With his potential 2020 campaign announcement nearing', ' former Vice President Joe Biden returned to South Carolina on Tuesday not as an official presidential ...']","[-0.34615384615384615, 0.43243243243243246, 0, 0, 0.1509433962264151]"
99,-0.6129032258064516,"['Has Joe Biden been caught in the crosshairs of his own hugs?', ' Phillip Morris', ""Mary Rose Oakar said one thing lingers in her memory. Joe Biden didn't protect Anita Hill. He helped feed her to the wolves.""]","[0.0, 0, -0.6129032258064516]"
100,1.8206896551724139,"['Joe Biden', "" Can Obama's vice-president stay the Democratic frontrunner?"", ""It's been four weeks since Joe Biden announced he was running for president. Since then"", ' in defiance of what was conventional wisdom', "" he's risen in the polls"", ' ...']","[0, 0.5333333333333333, 0.28735632183908044, 1.0, 0, 0]"
101,-1.3296703296703296,"['Joe Biden is the front-runner by every measure — except big crowds', 'The former veep is leading the Democratic field in all the important categories except one.']","[0, -1.3296703296703296]"
102,-1.2200316755111276,"['How Joe Biden worked with and praised a longtime opponent of civil rights', 'In August 1985', ' 42-year-old Delaware Sen. Joe Biden was preparing for his first presidential bid. Courting southern support', ' Biden traveled to Mississippi to ...']","[-0.6712328767123288, 0, -0.3055555555555556, -0.24324324324324326]"
103,0.43490115882753916,"[""'Let's Stop Fighting and Let's Start Fixing.' Joe Biden Settles on Election Theme"", 'Former Vice President Joe Biden has had it with partisan gridlock and political games. He thinks he can still find a way to work with rival Republicans. And he ...']","[-0.1111111111111111, 0.5460122699386503]"
104,-0.3726708074534162,"['Where in the world is Joe Biden?', ""Joe Biden's campaign seems to believe that the adage from the story of the tortoise and the hare — “slow and steady wins the race” — is the secret to winning ...""]","[0, -0.3726708074534162]"
105,3.3407651013203075,"[""Joe Biden responds to Trump's claim he 'deserted' Pennsylvania"", "" 'I've never forgotten where I came from'"", 'Joe Biden responded Tuesday to President Donald Trump\'s claim that the former vice president ""deserted"" Pennsylvania', ' a critical battleground state in the 2020 ...']","[0.5806451612903226, 0, 0.5862068965517242, 2.1739130434782608]"
106,0.861319073083779,"['Joe Biden Debuts Education Plan', ' Then Touts It to Teachers’ Union', 'Mr. Biden promoted the plan', ' the first policy of his campaign', ' at a town-hall event with the American Federation of Teachers in Houston on Tuesday.']","[0, 0.48484848484848486, 0, 0, 0.3764705882352941]"
107,1.0923533970550245,"['Joe Biden', "" Breaking up Facebook deserves 'really hard look'"", 'Former Vice President Joe Biden said Monday in an interview with The Associated Press that breaking up Facebook is ""something we should take a really hard ...']","[0, 0.32653061224489793, 0.7658227848101266]"
108,0.9285714285714285,"['Joe Biden Would Be a Disaster', 'Mehdi Hasan and Rebecca Traister discuss the trouble with “Uncle Joe.”']","[0, 0.9285714285714285]"
109,1.2428571428571429,"['One Big Difference Between Biden and Every Other Recent Democratic Nominee', 'The former vice president wants to win on a backward-looking platform.']","[0, 1.2428571428571429]"
110,0.12307692307692308,"['Joe Biden Looks to Make a Splash With Official 2020 Kickoff', ""Former Vice President Joe Biden's 2020 campaign is looking to make a splash with its official kickoff in Philadelphia on Saturday.""]","[0, 0.12307692307692308]"
111,0.5289617486338798,"['Why isn’t Joe Biden at the California Democratic convention?', 'While most of the Democratic candidates for president will be in San Francisco this weekend for the state party convention', ' Joe Biden', ' the early front-runner', ' ...']","[0.26666666666666666, 0.26229508196721313, 0, 0, 0]"
